Region,Refuge Code,Refuge Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Refuge Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Origin,Origin Tags,Abundance,FWS Tags,Refuge Tags,Internal Refuge Tags,ExternalLinks,State Status
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Parmeliaceae,104504,190745,Active,Rhizoplaca melanophthalma,rimmed navel lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Parmeliaceae,104507,190748,Active,Tuckermannopsis,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Parmeliaceae,104512,190752,Active,Tuckermannopsis chlorophylla,greenleaf tuckermannopsis lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Parmeliaceae,104524,190763,Active,Tuckermannopsis sepincola,tuckermannopsis lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Parmeliaceae,104526,190765,Active,Usnea,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Parmeliaceae,105237,190808,Active,Usnea lapponica,Lapland beard lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Parmeliaceae,105260,190829,Active,Usnea scabrata,beard lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Parmeliaceae,105274,190841,Active,Usnea subfloridana,beard lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Parmeliaceae,105279,190846,Active,Usnea substerilis,beard lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,100259,190139,Active,Bacidia rosella,dotted lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,100277,190155,Active,Biatora,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,100283,190160,Active,Biatora vernalis,spring biatora lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,101046,190258,Active,Catinaria atropurpurea,catinaria lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,100287,190164,Active,Cliostomum griffithii,Griffith's cliostomum lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,101100,190306,Active,Japewia subaurifera,japewia lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,101101,190307,Active,Japewia tornoensis,japewia lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,100295,190171,Active,Lecania cyrtella,lecania lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,100297,190173,Active,Lecania dubitans,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,40160,14041,Active,Ramalina,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,105301,190866,Active,Ramalina dilacerata,cartilage lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,105303,190868,Active,Ramalina farinacea,farinose cartilage lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,105310,190874,Active,Ramalina intermedia,intermediate cartilage lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,105317,190880,Active,Ramalina obtusata,obtuse cartilage lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,105324,190887,Active,Ramalina roesleri,Roesler's cartilage lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Ramalinaceae,40149,14040,Active,Ramalinaceae,,Biatoraceae,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Stereocaulaceae,40004,14027,Active,Stereocaulaceae,,Squamarinaceae,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecanorales,Stereocaulaceae,99352,190030,Active,Stereocaulon,Snow lichen,Lachnocaulon,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecideales,Lecideaceae,101088,190296,Active,Hypocenomyce,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecideales,Lecideaceae,99356,190034,Active,Lecidea,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecideales,Lecideaceae,38242,14001,Active,Lecideaceae,,Lecideaceae,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecideales,Porpidiaceae,99365,190042,Active,Bellemerea alpina,alpine bellemerea lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecideales,Porpidiaceae,99369,190046,Active,Bellemerea subsorediza,bellemerea lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Lecideales,Porpidiaceae,99379,190055,Active,Porpidia,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Ostropales,Phlyctidaceae,104186,191950,Active,Phlyctis argena,blemished lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Collemataceae,99030,191351,Active,Collema furfuraceum,jelly lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Collemataceae,99048,191368,Active,Collema subflaccidum,jelly lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Collemataceae,99004,191328,Active,Collemataceae,,Leptogiaceae,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Collemataceae,99065,191383,Active,Leptogium,Skin lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Collemataceae,99074,191391,Active,Leptogium burnetiae,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Collemataceae,99113,191426,Active,Leptogium saturninum,Saturn skin lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Collemataceae,99118,191430,Active,Leptogium teretiusculum,terete skin lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Lobariaceae,98126,191256,Active,Lobaria,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Lobariaceae,98127,191257,Active,Lobaria hallii,Hall's lung lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Lobariaceae,98129,191259,Active,Lobaria linita,lung lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Lobariaceae,98133,191262,Active,Lobaria pulmonaria,lung lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Lobariaceae,98122,191252,Active,Lobariaceae,,Stictaceae,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Lobariaceae,98139,191268,Active,Pseudocyphellaria,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Lobariaceae,98144,191272,Active,Pseudocyphellaria crocata,pseudocyphellaria lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Nephromataceae,98158,191285,Active,Nephroma,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Nephromataceae,98159,191286,Active,Nephroma arcticum,Arctic kidney lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Nephromataceae,98160,191287,Active,Nephroma bellum,kidney lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Nephromataceae,98161,191288,Active,Nephroma expallidum,kidney lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Nephromataceae,98166,191292,Active,Nephroma isidiosum,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Nephromataceae,98169,191295,Active,Nephroma parile,kidney lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Nephromataceae,98157,191284,Active,Nephromataceae,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Pannariaceae,98177,191301,Active,Leproloma membranaceum,leproloma lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Pannariaceae,98179,191303,Active,Pannaria,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Pannariaceae,98990,191315,Active,Pannaria praetermissa,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Pannariaceae,98171,191297,Active,Pannariaceae,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Pannariaceae,99809,191462,Active,Psoroma,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Pannariaceae,99810,191463,Active,Psoroma hypnorum,bowl lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,40049,14031,Active,Peltigera,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98091,191224,Active,Peltigera aphthosa,Felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98092,191225,Active,Peltigera britannica,British felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98093,191226,Active,Peltigera canina,felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98094,191227,Active,Peltigera collina,felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98095,191228,Active,Peltigera degenii,Degen's felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98096,191229,Active,Peltigera didactyla,felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98102,191234,Active,Peltigera kristinssonii,felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98105,191237,Active,Peltigera leucophlebia,Felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98106,191238,Active,Peltigera malacea,felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,40060,14032,Active,Peltigera membranacea,membraneous felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98107,191239,Active,Peltigera neckeri,Necker's felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98109,191240,Active,Peltigera neopolydactyla,felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98112,191243,Active,Peltigera ponojensis,felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98113,191244,Active,Peltigera praetextata,felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98114,191245,Active,Peltigera retifoveata,felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98115,191246,Active,Peltigera rufescens,felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,98116,191247,Active,Peltigera scabrosa,felt lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Peltigerales,Peltigeraceae,40038,14030,Active,Peltigeraceae,,Solorinaceae,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,,387070,610656,Active,Pertusariales,,Pertusariineae,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Icmadophilaceae,388630,612916,Active,Icmadophilaceae,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Icmadophilaceae,104272,192028,Active,Thamnolia,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Icmadophilaceae,104275,192030,Active,Thamnolia vermicularis,Whiteworm lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,39234,14018,Active,Ochrolechia,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,99856,191504,Active,Ochrolechia androgyna,crabseye lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,39245,14019,Active,Ochrolechia frigida,cold crabeye lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,99861,191509,Active,Ochrolechia grimmiae,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,99864,191511,Active,Ochrolechia gyalectina,crabseye lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,99867,191514,Active,Ochrolechia oregonensis,Oregon crabseye lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,99880,191526,Active,Ochrolechia szatalaensis,Szatala's crabseye lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,99886,191531,Active,Ochrolechia upsaliensis,Upsala crabseye lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,39938,14021,Active,Pertusaria,,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,99890,191535,Active,Pertusaria alaskensis,Alaska pore lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,99901,191545,Active,Pertusaria carneopallida,pore lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,99907,191550,Active,Pertusaria dactylina,pore lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,100715,191568,Active,Pertusaria oculata,pore lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,100716,191569,Active,Pertusaria ophthalmiza,pore lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,100740,191590,Active,Pertusaria subobducens,pore lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
"Alaska Region, Region 7",FF07RKNA00,Kenai National Wildlife Refuge,Fungi,13,Pertusariales,Pertusariaceae,100741,191591,Active,Pertusaria suboculata,pore lichen,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,
