ID	taxonID	kingdom	phylum	class	order	family	scientificName	taxonRank
99901	99901	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Pertusaria carneopallida (Nyl.) Anzi ex Nyl.	species
99907	99907	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Pertusaria dactylina (Ach.) Nyl.	species
100715	100715	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Pertusaria oculata (Dicks.) Th. Fr.	species
100716	100716	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Pertusaria ophthalmiza (Nyl.) Nyl.	species
100740	100740	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Pertusaria subobducens	species
100741	100741	Fungi	Ascomycota	Lecanoromycetes	Pertusariales	Pertusariaceae	Pertusaria suboculata Brodo & Dibben	species
105499	105499	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Physciaceae	Buellia disciformis (Fr.) Mudd	species
105507	105507	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Physciaceae	Buellia griseovirens (Turner & Borrer ex Sm.) Almb.	species
38308	38308	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Physciaceae	Buellia punctata (Hoffm.) A. Massal.	species
95907	95907	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Physciaceae	Heterodermia speciosa (Wulfen) Trevis.	species
95923	95923	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Physciaceae	Phaeophyscia endococcinodes	species
97001	97001	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Physciaceae	Physcia adscendens (Th. Fr.) H. Olivier	species
97002	97002	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Physciaceae	Physcia aipolia (Ehrh. ex Humb.) Fürnr.	species
39982	39982	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Physciaceae	Physcia caesia (Hoffm.) Fürnr.	species
39993	39993	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Physciaceae	Physcia dubia (Hoffm.) Lettau	species
97030	97030	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Physciaceae	Physcia stellaris (L.) Nyl.	species
97086	97086	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Physciaceae	Rinodina efflorescens Malme	species
97116	97116	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Physciaceae	Rinodina mniaraea (Ach.) Körb.	species
98067	98067	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Physciaceae	Rinodina septentrionalis Malme	species
98074	98074	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Physciaceae	Rinodina turfacea (Wahlenb.) Körb.	species
101643	101643	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca holocarpa (Hoffm.) A.E. Wade	species
101662	101662	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca nivalis (Körb.) Th. Fr.	species
101699	101699	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca tetraspora (Nyl.) H. Olivier	species
101735	101735	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthoria candelaria	species
101736	101736	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthoria elegans (Link) Th. Fr.	species
101745	101745	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Xanthoria polycarpa (Hoffm.) Rieber	species
103254	103254	Fungi	Ascomycota	Lecanoromycetes	Umbilicariales	Umbilicariaceae	Umbillicaria hyperborea (Ach.) Hoffm.	species
87538	87538	Fungi	Myxomycota	Myxomycetes	Physarales	Didymiaceae	Mucilago crustacea F.H. Wigg.	species
62814	62814	Plantae	Bryophyta	Bryopsida	Bartramiales	Bartramiaceae	Bartramia pomiformis Hedw.	species
63952	63952	Plantae	Bryophyta	Bryopsida	Bartramiales	Bartramiaceae	Conostomum tetragonum (Hedw.) Lindb.	species
65159	65159	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Bryum caespiticium Hedw.	species
64422	64422	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Bryum weigelii Spreng. in Biehler	species
69266	69266	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Leptobryum pyriforme (Hedw.) Wils.	species
67804	67804	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Pohlia cruda (Hedw.) Lindb.	species
66978	66978	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Pohlia elongata Hedw.	species
67793	67793	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Pohlia nutans (Hedw.) Lindb.	species
252234	252234	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Pohlia vexans (Limpr.) H. Lindb.	species
66877	66877	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae	Pohlia wahlenbergii (Web. & Mohr) Andrews	species
70973	70973	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Cinclidium stygium Sw. in Schrad.	species
250557	250557	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Cinclidium subrotundum Lindb.	species
70215	70215	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Mnium spinulosum Bruch & Schimp. in B.S.G.	species
251329	251329	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Plagiomnium ciliare (C. Müll.) T. Kop.	species
251335	251335	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Plagiomnium ellipticum (Brid.) T. Kop.	species
251337	251337	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Plagiomnium insigne (Mitt.) T. Kop.	species
255752	255752	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Plagiomnium medium (Bruch & Schimp. in B.S.G.) T. Kop.	species
251339	251339	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Plagiomnium rostratum (Schrad.) T. Kop.	species
252278	252278	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Pseudobryum cinclidioides (Hüb.) T. Kop.	species
253089	253089	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Rhizomnium magnifolium (Horik.) T. Kop.	species
253091	253091	Plantae	Bryophyta	Bryopsida	Bryales	Mniaceae	Rhizomnium nudum (Britt. & Williams) T. Kop.	species
250603	250603	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Cynodontium polycarpon (Hedw.) Schimp.	species
71206	71206	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Cynodontium strumiferum (Hedw.) Lindb.	species
71162	71162	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dichodontium pellucidum (Hedw.) Schimp.	species
72288	72288	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranella subulata (Hedw.) Schimp.	species
70470	70470	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranoweisia crispula (Hedw.) Lindb. ex Milde	species
250656	250656	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranum acutifolium (Lindb. & Arnell) C. Jens. ex Weinm.	species
250663	250663	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranum brevifolium (Lindb.) Lindb.	species
74748	74748	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranum elongatum Schleich. ex Schwaegr.	species
74714	74714	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranum fuscescens Turn.	species
251501	251501	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranum howellii Ren. & Card.	species
74659	74659	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranum majus Sm.	species
74737	74737	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranum montanum Hedw.	species
74637	74637	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranum polysetum Sw.	species
74648	74648	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranum scoparium Hedw.	species
251513	251513	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Dicranum tauricum Sapeh.	species
70424	70424	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Oncophorus virens (Hedw.) Brid.	species
70446	70446	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae	Oncophorus wahlenbergii Brid.	species
76004	76004	Plantae	Bryophyta	Bryopsida	Dicranales	Ditrichaceae	Ceratodon purpureus (Hedw.) Brid.	species
76037	76037	Plantae	Bryophyta	Bryopsida	Dicranales	Ditrichaceae	Distichium capillaceum (Hedw.) Bruch & Schimp. in B.S.G.	species
76455	76455	Plantae	Bryophyta	Bryopsida	Grimmiales	Grimmiaceae	Grimmia anodon Bruch & Schimp. in B.S.G.	species
77314	77314	Plantae	Bryophyta	Bryopsida	Grimmiales	Grimmiaceae	Grimmia donniana Sm.	species
253024	253024	Plantae	Bryophyta	Bryopsida	Grimmiales	Grimmiaceae	Racomitrium affine (Schleich. ex Web. & Mohr) Lindb.	species
255063	255063	Plantae	Bryophyta	Bryopsida	Grimmiales	Grimmiaceae	Racomitrium canescens (Hedw.) Brid.	species
253037	253037	Plantae	Bryophyta	Bryopsida	Grimmiales	Grimmiaceae	Racomitrium ericoides (Web. ex Brid.) Brid.	species
253041	253041	Plantae	Bryophyta	Bryopsida	Grimmiales	Grimmiaceae	Racomitrium heterostichum (Hedw.) Brid.	species
253043	253043	Plantae	Bryophyta	Bryopsida	Grimmiales	Grimmiaceae	Racomitrium lanuginosum (Hedw.) Brid.	species
253049	253049	Plantae	Bryophyta	Bryopsida	Grimmiales	Grimmiaceae	Racomitrium microcarpon (Hedw.) Brid.	species
253064	253064	Plantae	Bryophyta	Bryopsida	Grimmiales	Grimmiaceae	Racomitrium sudeticum (Funck) Bruch & Schimp. in B.S.G.	species
253117	253117	Plantae	Bryophyta	Bryopsida	Grimmiales	Grimmiaceae	Schistidium apocarpum (Hedw.) Bruch & Schimp. in B.S.G.	species
63155	63155	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	Amblystegium serpens (Hedw.) Schimp. in B.S.G.	species
72723	72723	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	Campylium hispidulum (Brid.) Mitt.	species
72734	72734	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	Campylium stellatum (Hedw.) C. Jens.	species
251553	251553	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	Drepanocladus sendtneri (Schimp.) Warnst.	species
253623	253623	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	Leptodictyum humile (P. Beauv.) Ochyra	species
253646	253646	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	Limprichtia revolvens (Sw.) Loeske	species
251301	251301	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	Palustriella commutata (Brid.) Ochyra	species
252280	252280	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	Pseudocalliergon turgescens (T. Jens.) Loeske	species
255034	255034	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	Sanionia uncinata (Hedw.) Loeske	species
253110	253110	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	Sarmenthypnum sarmentosum (Wahlenb.) Tuom. & T. Kop.	species
71751	71751	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae	Scorpidium scorpioides (Hedw.) Limpr.	species
64605	64605	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Brachythecium albicans (Hedw.) Schimp. in B.S.G.	species
64650	64650	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Brachythecium calcareum Kindb.	species
249688	249688	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Brachythecium oedipodium (Mitt.) Jaeg.	species
64639	64639	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Brachythecium oxycladon (Brid.) Jaeg.	species
63757	63757	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Brachythecium reflexum (Starke in Web. & Mohr) Schimp. in B.S.G.	species
64683	64683	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Brachythecium rutabulum (Hedw.) Schimp. in B.S.G.	species
64616	64616	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Brachythecium salebrosum (Web. & Mohr) Schimp. in B.S.G.	species
63735	63735	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Brachythecium velutinum (Hedw.) Schimp. in B.S.G.	species
251625	251625	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Eurhynchium oreganum (Sull.) Jaeg.	species
65420	65420	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Eurhynchium pulchellum (Hedw.) Jenn.	species
64705	64705	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Pseudoscleropodium purum (Hedw.) Fleisch. in Broth.	species
67294	67294	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Tomenthypnum nitens (Hedw.) Loeske	species
71361	71361	Plantae	Bryophyta	Bryopsida	Hypnales	Calliergonaceae	Calliergon cordifolium (Hedw.) Kindb.	species
71394	71394	Plantae	Bryophyta	Bryopsida	Hypnales	Calliergonaceae	Calliergon giganteum (Schimp.) Kindb.	species
71405	71405	Plantae	Bryophyta	Bryopsida	Hypnales	Calliergonaceae	Calliergon stramineum (Brid.) Kindb.	species
252569	252569	Plantae	Bryophyta	Bryopsida	Hypnales	Calliergonaceae	Hamatocaulis vernicosus (Mitt.) Hedenäs	species
70542	70542	Plantae	Bryophyta	Bryopsida	Hypnales	Climaciaceae	Climacium dendroides (Hedw.) Web. & Mohr	species
67948	67948	Plantae	Bryophyta	Bryopsida	Hypnales	Helodiaceae	Helodium blandowii (Web. & Mohr) Warnst.	species
253572	253572	Plantae	Bryophyta	Bryopsida	Hypnales	Hylocomiaceae	Hylocomiastrum umbratum (Hedw.) Fleisch. in Broth.	species
64204	64204	Plantae	Bryophyta	Bryopsida	Hypnales	Hylocomiaceae	Hylocomium splendens (Hedw.) Schimp. in B.S.G.	species
64182	64182	Plantae	Bryophyta	Bryopsida	Hypnales	Hylocomiaceae	Pleurozium schreberi (Brid.) Mitt.	species
65655	65655	Plantae	Bryophyta	Bryopsida	Hypnales	Hylocomiaceae	Rhytidiadelphus loreus (Hedw.) Warnst.	species
64304	64304	Plantae	Bryophyta	Bryopsida	Hypnales	Hylocomiaceae	Rhytidiadelphus squarrosus (Hedw.) Warnst.	species
64293	64293	Plantae	Bryophyta	Bryopsida	Hypnales	Hylocomiaceae	Rhytidiadelphus triquetrus (Hedw.) Warnst.	species
69247	69247	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Hypnum circinale Hook.	species
68143	68143	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Hypnum revolutum (Mitt.) Lindb.	species
253591	253591	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Hypnum subimponens Lesq.	species
252312	252312	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Pseudotaxiphyllum elegans (Brid.) Iwats.	species
70096	70096	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Ptilium crista-castrensis (Hedw.) De Not.	species
72973	72973	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae	Pylaisiella polyantha (Hedw.) Grout	species
255750	255750	Plantae	Bryophyta	Bryopsida	Hypnales	Leskeaceae	Pseudoleskea incurvata (Hedw.) Loeske	species
68075	68075	Plantae	Bryophyta	Bryopsida	Hypnales	Plagiotheciaceae	Plagiothecium denticulatum (Hedw.) Schimp. in B.S.G.	species
68064	68064	Plantae	Bryophyta	Bryopsida	Hypnales	Plagiotheciaceae	Plagiothecium laetum Schimp. in B.S.G.	species
68751	68751	Plantae	Bryophyta	Bryopsida	Hypnales	Pterigynandraceae	Myurella sibirica (C. Müll.) Reim.	species
65688	65688	Plantae	Bryophyta	Bryopsida	Hypnales	Rhytidiaceae	Rhytidium rugosum (Hedw.) Kindb.	species
65902	65902	Plantae	Bryophyta	Bryopsida	Orthotrichales	Orthotrichaceae	Orthotrichum obtusifolium Brid.	species
66761	66761	Plantae	Bryophyta	Bryopsida	Orthotrichales	Orthotrichaceae	Orthotrichum rupestre Schleich. ex Schwaegr.	species
67217	67217	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Desmatodon latifolius (Hedw.) Brid.	species
66693	66693	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortella tortuosa (Hedw.) Limpr.	species
74092	74092	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortula norvegica (Web.) Wahlenb. ex Lindb.	species
73545	73545	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Tortula ruralis (Hedw.) Gaertn. et al.	species
249615	249615	Plantae	Bryophyta	Bryopsida	Rhizogoniales	Aulacomniaceae	Aulacomnium androgynum (Hedw.) Schwaegr.	species
249619	249619	Plantae	Bryophyta	Bryopsida	Rhizogoniales	Aulacomniaceae	Aulacomnium palustre (Hedw.) Schwaegr.	species
249621	249621	Plantae	Bryophyta	Bryopsida	Rhizogoniales	Aulacomniaceae	Aulacomnium turgidum (Wahlenb.) Schwaegr.	species
65091	65091	Plantae	Bryophyta	Bryopsida	Splachnales	Meesiaceae	Meesia longiseta Hedw.	species
65080	65080	Plantae	Bryophyta	Bryopsida	Splachnales	Meesiaceae	Meesia uliginosa Hedw.	species
65036	65036	Plantae	Bryophyta	Bryopsida	Splachnales	Meesiaceae	Paludella squarrosa (Hedw.) Brid.	species
65813	65813	Plantae	Bryophyta	Bryopsida	Splachnales	Splachnaceae	Splachnum sphaericum Hedw.	species
64540	64540	Plantae	Bryophyta	Bryopsida	Splachnales	Splachnaceae	Tetraplodon mnioides (Hedw.) Bruch & Schimp. in B.S.G.	species
72803	72803	Plantae	Bryophyta	Bryopsida	Timmiales	Timmiaceae	Timmia austriaca Hedw.	species
252196	252196	Plantae	Bryophyta	Polytrichopsida	Polytrichales	Polytrichaceae	Pogonatum contortum (Brid.) Lesq.	species
65995	65995	Plantae	Bryophyta	Polytrichopsida	Polytrichales	Polytrichaceae	Pogonatum urnigerum (Hedw.) P. Beauv.	species
255756	255756	Plantae	Bryophyta	Polytrichopsida	Polytrichales	Polytrichaceae	Polytrichastrum alpinum (Hedw.) G.L. Sm.	species
64857	64857	Plantae	Bryophyta	Polytrichopsida	Polytrichales	Polytrichaceae	Polytrichum commune Hedw.	species
64891	64891	Plantae	Bryophyta	Polytrichopsida	Polytrichales	Polytrichaceae	Polytrichum juniperinum Hedw.	species
64946	64946	Plantae	Bryophyta	Polytrichopsida	Polytrichales	Polytrichaceae	Polytrichum longisetum Brid.	species
252243	252243	Plantae	Bryophyta	Polytrichopsida	Polytrichales	Polytrichaceae	Polytrichum lyallii (Mitt.) Kindb.	species
64924	64924	Plantae	Bryophyta	Polytrichopsida	Polytrichales	Polytrichaceae	Polytrichum piliferum Hedw.	species
252249	252249	Plantae	Bryophyta	Polytrichopsida	Polytrichales	Polytrichaceae	Polytrichum sexangulare Brid.	species
252253	252253	Plantae	Bryophyta	Polytrichopsida	Polytrichales	Polytrichaceae	Polytrichum strictum Brid.	species
254966	254966	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum angustifolium (C. Jens. ex Russ.) C. Jens. in Tolf	species
254972	254972	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum balticum (Russ.) C. Jens.	species
62514	62514	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum capillifolium (Ehrh.) Hedw.	species
59869	59869	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum compactum DC. in Lam. & DC.	species
62503	62503	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum fuscum (Schimp.) Klinggr.	species
63452	63452	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum girgensohnii Russ.	species
59791	59791	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum magellanicum Brid.	species
254996	254996	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum nitidum Warnst.	species
59769	59769	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum papillosum Lindb.	species
61454	61454	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum riparium Ångstr.	species
58533	58533	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum russowii Warnst.	species
60561	60561	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum squarrosum Crome	species
255015	255015	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum steerei Andrus	species
62437	62437	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum subsecundum Nees in Sturm	species
60572	60572	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum teres (Schimp.) Ångstr. in Hartm.	species
63441	63441	Plantae	Bryophyta	Sphagnopsida	Sphagnales	Sphagnaceae	Sphagnum warnstorfii Russ.	species
59274	59274	Plantae	Bryophyta	Tetraphidopsida	Tetraphidales	Tetraphidaceae	Tetraphis pellucida Hedw.	species
474216	474216	Plantae	Chlorophyta	Ulvophyceae	Ulvales	Ulvaceae	Enteromorpha intestinalis (Linnaeus) Link	species
57382	57382	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Anastrophyllum minutum (Schreb.) R.M. Schust.	species
52328	52328	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Barbilophozia attenuata (Mart.) Loeske	species
53331	53331	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Barbilophozia barbata (Schmidel ex Schreb.) Loeske	species
53442	53442	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Barbilophozia hatcheri (A. Evans) Loeske	species
53911	53911	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Barbilophozia kunzeana (Huebener) Müll. Frib.	species
53944	53944	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Barbilophozia lycopodioides (Wallr.) Loeske	species
53966	53966	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Barbilophozia quadriloba (Lindb.) Loeske	species
51836	51836	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Chandonanthus setiformis (Ehrh.) Lindb.	species
58218	58218	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Gymnocolea inflata (Huds.) Dumort.	species
49588	49588	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Lophozia bicrenata (Schmidel ex Hoffm.) Dumort.	species
54451	54451	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Anastrophyllaceae	Lophozia sudetica (Nees ex Huebener) Grolle	species
47821	47821	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Blepharostomataceae	Blepharostoma trichophyllum (L.) Dumort.	species
683336	683336	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Calypogeiaceae	Calypogeia neesiana (C. Massal. & Carestia) Müll. Frib.	species
42327	42327	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Cephaloziaceae	Cephalozia lunulifolia (Dumort.) Dumort.	species
829846	829846	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Cephaloziaceae	Pleurocladula albescens (Hook.) Grolle	species
53068	53068	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Cephaloziellaceae	Lophozia obtusa (Lindb.) A. Evans	species
51090	51090	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Gymnomitriaceae	Gymnomitrion corralioides Nees	species
51145	51145	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Gymnomitriaceae	Gymnomitrion pacificum Grolle	species
60815	60815	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Gymnomitriaceae	Marsupella condensata (Ångstr. ex C. Hartm.) Lindb. ex Kaal.	species
51365	51365	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Gymnomitriaceae	Nardia scalaris Gray	species
46286	46286	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lepidoziaceae	Lepidozia reptans (L.) Dumort.	species
51040	51040	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophocoleaceae	Lophocolea heterophylla (Schrad.) Dumort.	species
54462	54462	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Lophozia ventricosa (Dicks.) Dumort.	species
55699	55699	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophoziaceae	Tritomaria quinquedentata (Huds.) H. Buch	species
48354	48354	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Myliaceae	Mylia anomala (Hook.) Gray	species
53665	53665	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Scapaniaceae	Diplophyllum obtusifolium (Hook.) Dumort.	species
53698	53698	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Scapaniaceae	Diplophyllum taxifolium (Wahlenb.) Dumort.	species
52176	52176	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Scapaniaceae	Lophozia incisa (Schrad.) Dumort.	species
56062	56062	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Scapaniaceae	Scapania hyperborea Jørg.	species
58825	58825	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Scapaniaceae	Scapania scandica (Arnell & H. Buch) Macvicar	species
62277	62277	Plantae	Marchantiophyta	Jungermanniopsida	Metzgeriales	Aneuraceae	Aneura pinguis (L.) Dumort.	species
50374	50374	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Porellaceae	Porella cordaeana (Huebener) Moore	species
50264	50264	Plantae	Marchantiophyta	Jungermanniopsida	Ptilidiales	Ptilidiaceae	Ptilidium ciliare (L.) Hampe	species
50286	50286	Plantae	Marchantiophyta	Jungermanniopsida	Ptilidiales	Ptilidiaceae	Ptilidium pulcherrimum (Weber) Vain.	species
59533	59533	Plantae	Marchantiophyta	Marchantiopsida	Marchantiales	Conocephalaceae	Conocephalum conicum (L.) Dumort.	species
61574	61574	Plantae	Marchantiophyta	Marchantiopsida	Marchantiales	Marchantiaceae	Marchantia polymorpha L.	species
77887	77887	Plantae	Tracheophyta	Lycopodiopsida	Isoetales	Isoetaceae	Isoetes echinospora Durieu	species
91233	91233	Plantae	Tracheophyta	Lycopodiopsida	Isoetales	Isoetaceae	Isoetes maritima Underw.	species
80025	80025	Plantae	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium alpinum L.	species
80036	80036	Plantae	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium annotinum L.	species
80103	80103	Plantae	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium clavatum L.	species
80114	80114	Plantae	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Lycopodium complanatum L.	species
